state,date,avg_temperature,total_rainfall_mm,temp_anomaly_deg,rainfall_anomaly_pct,heatwave_days,drought_severity,crop_production_1000t,irrigation_coverage_pct,crop_failure_rate_pct,fertilizer_consumption_kg_per_ha,land_under_cultivation_1000ha,gdp_estimate_crores,unemployment_rate_pct,inflation_rate_pct,poverty_rate_pct,per_capita_income_inr,year_month
Tamil Nadu,2025-09-09,28.4,655.9,1.85,195.3,0,0,3636.0,59.0,2.5,133.7,4463.0,517393.0,4.68,4.53,9.3,73247.0,2025-09
Tamil Nadu,2025-09-10,28.7,808.8,1.71,264.2,0,0,3469.0,57.7,3.1,135.7,4656.0,513959.0,4.58,4.53,12.4,62851.0,2025-09
Tamil Nadu,2025-09-11,27.8,964.7,2.87,334.4,0,0,3895.0,56.2,4.6,112.2,4849.0,518996.0,4.13,6.61,10.2,73290.0,2025-09
Tamil Nadu,2025-09-12,26.9,618.4,-0.65,178.5,0,0,2805.0,50.5,4.6,133.9,4643.0,525550.0,3.79,6.1,11.9,64832.0,2025-09
Tamil Nadu,2025-09-13,29.3,580.0,-1.71,161.2,0,0,3662.0,56.2,5.4,99.1,4824.0,514594.0,4.11,5.68,9.8,65446.0,2025-09
Tamil Nadu,2025-09-14,29.5,906.3,-0.89,308.1,0,0,2789.0,43.6,4.1,109.7,4806.0,523033.0,3.87,4.93,10.9,47805.0,2025-09
Tamil Nadu,2025-09-15,29.5,885.7,-0.52,298.8,0,0,3761.0,42.2,4.0,117.0,5159.0,520290.0,4.34,4.63,8.3,50900.0,2025-09
Tamil Nadu,2025-09-16,26.6,946.7,3.43,326.3,0,0,3060.0,52.0,5.0,106.6,4651.0,513731.0,3.88,5.44,11.7,64093.0,2025-09
Tamil Nadu,2025-09-17,30.6,916.8,1.08,312.8,0,0,3052.0,40.3,3.3,120.8,4699.0,525281.0,4.16,5.27,10.5,66386.0,2025-09
Tamil Nadu,2025-09-18,25.1,847.7,3.83,281.7,0,0,3734.0,54.0,3.8,81.9,5371.0,516701.0,3.74,6.66,9.1,54911.0,2025-09
Tamil Nadu,2025-09-19,28.1,885.0,-1.47,298.5,0,0,2850.0,44.7,4.6,128.4,4808.0,513875.0,4.35,6.94,9.7,65576.0,2025-09
Tamil Nadu,2025-09-20,28.8,568.6,0.8,156.0,0,0,3299.0,58.2,2.7,88.2,4563.0,506904.0,3.91,5.08,10.1,67254.0,2025-09
Tamil Nadu,2025-09-21,28.7,953.4,1.88,329.3,0,0,3656.0,53.6,4.7,103.8,5959.0,511018.0,4.05,6.2,9.2,50126.0,2025-09
Tamil Nadu,2025-09-22,29.0,591.8,-0.82,166.5,0,0,2977.0,59.8,5.0,82.3,5039.0,515467.0,4.66,6.07,9.7,74229.0,2025-09
Tamil Nadu,2025-09-23,29.3,714.8,2.97,221.9,0,0,3360.0,59.3,3.4,117.1,4365.0,509300.0,4.2,6.52,11.9,68636.0,2025-09
Tamil Nadu,2025-09-24,29.1,615.8,0.63,177.3,0,0,3927.0,57.6,3.8,96.4,5984.0,517381.0,3.83,6.24,11.0,69553.0,2025-09
Tamil Nadu,2025-09-25,28.3,990.9,2.73,346.2,0,0,3350.0,42.9,3.0,129.9,5295.0,523699.0,4.26,5.68,9.3,49041.0,2025-09
Tamil Nadu,2025-09-26,27.0,586.8,-0.6,164.2,0,0,2873.0,53.3,5.0,129.6,4376.0,509023.0,4.23,5.42,12.6,73255.0,2025-09
Tamil Nadu,2025-09-27,27.5,649.0,-1.29,192.2,0,0,3132.0,52.9,4.8,111.9,4847.0,513543.0,4.3,5.42,8.5,63780.0,2025-09
Tamil Nadu,2025-09-28,29.1,963.6,2.08,333.9,0,0,3598.0,59.5,3.6,115.0,4540.0,508747.0,4.13,4.87,9.1,61940.0,2025-09
Tamil Nadu,2025-09-29,27.1,682.4,-0.79,207.3,0,0,3717.0,59.4,4.9,127.5,5534.0,520890.0,4.38,5.42,10.7,48310.0,2025-09
Tamil Nadu,2025-09-30,27.1,702.4,2.13,216.3,0,0,3254.0,46.5,3.6,88.4,4048.0,523370.0,4.43,6.54,8.2,46071.0,2025-09
Tamil Nadu,2025-10-01,27.4,222.2,3.34,0.1,0,0,11038.0,54.8,3.6,94.7,5097.0,523142.0,4.57,5.85,9.4,55175.0,2025-10
Tamil Nadu,2025-10-02,27.4,187.8,1.13,-15.4,0,0,10732.0,44.1,4.0,116.2,5674.0,507711.0,3.81,5.86,11.0,66613.0,2025-10
Tamil Nadu,2025-10-03,26.2,317.2,3.92,42.8,0,0,11149.0,58.5,5.0,101.5,5260.0,512733.0,3.74,5.0,11.1,62313.0,2025-10
Tamil Nadu,2025-10-04,27.7,211.7,3.68,-4.7,0,0,10099.0,54.5,3.1,135.2,5313.0,506237.0,4.53,6.23,12.2,50894.0,2025-10
Tamil Nadu,2025-10-05,25.3,255.0,0.07,14.8,0,0,12763.0,47.4,5.0,97.4,4403.0,506274.0,4.44,6.32,11.3,66505.0,2025-10
Tamil Nadu,2025-10-06,27.4,213.0,2.44,-4.1,0,0,11146.0,59.3,5.1,106.0,4698.0,523600.0,4.0,5.83,12.6,52362.0,2025-10
Tamil Nadu,2025-10-07,27.9,306.8,-1.28,38.2,0,0,11816.0,50.1,4.6,110.7,4640.0,518633.0,4.2,5.21,9.6,47595.0,2025-10
Tamil Nadu,2025-10-08,29.3,323.0,1.81,45.4,0,0,11472.0,55.8,5.5,94.1,4935.0,517588.0,4.58,4.79,8.7,61451.0,2025-10
Tamil Nadu,2025-10-09,24.8,209.1,1.98,-5.9,0,0,12168.0,41.4,4.3,113.4,5308.0,519597.0,4.43,4.84,8.5,54003.0,2025-10
Tamil Nadu,2025-10-10,26.8,240.9,3.92,8.5,0,0,10917.0,54.3,3.6,119.6,4298.0,525416.0,3.8,6.77,12.8,54309.0,2025-10
Tamil Nadu,2025-10-11,26.5,308.8,1.65,39.0,0,0,11608.0,57.8,2.9,120.1,5138.0,517195.0,3.77,6.54,10.9,52648.0,2025-10
Tamil Nadu,2025-10-12,24.2,289.8,0.76,30.5,0,0,10988.0,50.0,2.7,83.8,5480.0,520425.0,3.93,5.78,12.2,62517.0,2025-10
Tamil Nadu,2025-10-13,25.4,306.4,3.23,38.0,0,0,12144.0,52.9,3.7,104.6,4307.0,513439.0,3.94,5.91,8.8,57313.0,2025-10
Tamil Nadu,2025-10-14,27.1,335.6,-0.78,51.1,0,0,11963.0,58.1,4.6,135.7,5516.0,508535.0,3.97,6.8,9.5,68084.0,2025-10
Tamil Nadu,2025-10-15,25.3,211.0,0.14,-5.0,0,0,12248.0,58.1,4.4,109.0,5500.0,523717.0,4.22,6.13,11.6,47165.0,2025-10
Tamil Nadu,2025-10-16,24.7,267.5,-1.87,20.4,0,0,12899.0,49.7,3.7,100.6,4456.0,507983.0,4.49,5.9,10.0,72687.0,2025-10
Tamil Nadu,2025-10-17,24.9,243.2,1.4,9.5,0,0,11102.0,44.7,4.3,105.7,4177.0,517125.0,4.41,6.96,12.3,57079.0,2025-10
Tamil Nadu,2025-10-18,25.8,296.7,1.36,33.6,0,0,10918.0,49.4,3.1,110.1,4056.0,511689.0,4.63,5.3,10.2,64491.0,2025-10
Tamil Nadu,2025-10-19,24.5,189.0,-1.1,-14.9,0,0,12696.0,47.1,2.9,122.6,4418.0,524044.0,4.34,5.63,8.9,55297.0,2025-10
Tamil Nadu,2025-10-20,26.9,337.2,0.94,51.8,0,0,11648.0,56.5,3.5,93.2,4014.0,523617.0,4.66,6.03,9.0,51432.0,2025-10
Tamil Nadu,2025-10-21,26.6,205.2,3.49,-7.6,0,0,9982.0,52.1,3.9,136.6,4856.0,510791.0,4.63,6.75,9.3,60408.0,2025-10
Tamil Nadu,2025-10-22,26.2,282.8,0.06,27.3,0,0,13026.0,51.9,4.4,134.5,5297.0,517789.0,3.95,4.9,9.8,74659.0,2025-10
Tamil Nadu,2025-10-23,26.7,189.5,1.94,-14.7,0,0,10460.0,46.8,4.1,87.8,4310.0,514618.0,4.48,5.91,9.5,71032.0,2025-10
Tamil Nadu,2025-10-24,24.6,246.8,-0.72,11.1,0,0,12833.0,54.2,4.5,109.5,4671.0,520486.0,4.44,5.9,8.9,45620.0,2025-10
Tamil Nadu,2025-10-25,23.3,318.5,1.15,43.4,0,0,11006.0,43.3,3.1,90.0,4805.0,506539.0,4.32,6.84,11.2,48428.0,2025-10
Tamil Nadu,2025-10-26,25.4,307.6,-0.52,38.5,0,0,10674.0,53.5,5.1,114.0,4629.0,516140.0,4.31,4.84,11.6,68480.0,2025-10
Tamil Nadu,2025-10-27,24.4,315.1,0.37,41.9,0,0,11000.0,49.2,3.6,127.8,4974.0,513278.0,4.19,5.6,13.0,50974.0,2025-10
Tamil Nadu,2025-10-28,26.8,191.3,-1.3,-13.8,0,0,11679.0,50.1,3.4,114.4,4102.0,509868.0,4.01,5.66,12.2,47686.0,2025-10
Tamil Nadu,2025-10-29,26.2,278.8,3.91,25.5,0,0,13043.0,44.6,2.9,90.5,4982.0,508580.0,3.76,5.86,12.5,73895.0,2025-10
Tamil Nadu,2025-10-30,22.0,342.0,3.41,54.0,0,0,10749.0,44.6,4.3,91.7,4938.0,514970.0,3.8,6.92,10.3,46886.0,2025-10
Tamil Nadu,2025-10-31,28.7,231.0,1.35,4.0,0,0,12917.0,53.3,2.8,110.9,4401.0,513561.0,4.41,4.55,8.2,45372.0,2025-10
Tamil Nadu,2025-11-01,25.4,328.2,2.8,47.8,0,0,11671.0,42.9,2.9,118.6,4457.0,525066.0,4.4,5.85,12.9,74087.0,2025-11
Tamil Nadu,2025-11-02,25.6,331.9,0.99,49.4,0,0,9957.0,44.4,5.2,93.8,4710.0,520843.0,4.2,6.02,8.3,62942.0,2025-11
Tamil Nadu,2025-11-03,25.0,331.9,1.95,49.4,0,0,12532.0,48.9,3.8,105.9,4891.0,506334.0,4.18,4.98,8.7,48106.0,2025-11
Tamil Nadu,2025-11-04,25.5,217.5,-1.72,-2.1,0,0,11152.0,56.1,3.8,91.9,4164.0,516787.0,3.92,5.68,10.1,48702.0,2025-11
Tamil Nadu,2025-11-05,27.8,333.6,3.64,50.2,0,0,11523.0,44.0,3.5,85.8,4269.0,508467.0,3.83,5.44,12.6,67255.0,2025-11
Tamil Nadu,2025-11-06,25.6,210.2,3.48,-5.3,0,0,11827.0,54.7,4.7,94.6,5073.0,526154.0,4.58,5.48,11.8,60716.0,2025-11
Tamil Nadu,2025-11-07,24.7,194.1,2.67,-12.6,0,0,10098.0,52.8,3.3,125.6,4864.0,521116.0,4.12,6.26,8.1,65955.0,2025-11
Tamil Nadu,2025-11-08,23.7,242.1,3.44,9.0,0,0,11693.0,44.3,3.0,98.5,4944.0,508937.0,4.34,5.39,10.1,52929.0,2025-11
Tamil Nadu,2025-11-09,25.4,285.9,3.35,28.7,0,0,11471.0,51.3,4.0,136.4,5534.0,519376.0,4.4,4.67,8.4,46966.0,2025-11
Tamil Nadu,2025-11-10,25.3,309.7,0.59,39.5,0,0,11803.0,52.1,4.1,92.0,5422.0,520351.0,4.57,5.72,10.9,70998.0,2025-11
Tamil Nadu,2025-11-11,23.4,188.5,0.44,-15.1,0,0,12559.0,58.8,2.6,114.7,4613.0,525915.0,4.42,6.61,9.6,58846.0,2025-11
Tamil Nadu,2025-11-12,24.7,277.6,1.68,25.0,0,0,10407.0,55.6,3.3,97.0,4021.0,526210.0,4.71,5.15,9.9,46574.0,2025-11
Tamil Nadu,2025-11-13,23.8,268.6,2.27,21.0,0,0,10926.0,52.1,4.2,102.2,4035.0,525634.0,4.43,5.64,9.2,47917.0,2025-11
Tamil Nadu,2025-11-14,24.8,297.6,0.6,34.0,0,0,11637.0,46.4,2.6,127.9,5590.0,510965.0,4.28,4.63,10.7,69381.0,2025-11
Tamil Nadu,2025-11-15,25.6,333.1,1.03,50.0,0,0,12578.0,41.8,4.0,137.4,5371.0,513642.0,4.32,5.76,10.5,73466.0,2025-11
Tamil Nadu,2025-11-16,24.4,212.9,1.12,-4.1,0,0,10339.0,45.3,5.4,92.6,4642.0,509637.0,4.69,6.83,11.8,59242.0,2025-11
Tamil Nadu,2025-11-17,23.1,246.8,2.2,11.1,0,0,12733.0,50.6,4.6,122.8,5038.0,509960.0,3.84,5.79,10.9,47104.0,2025-11
Tamil Nadu,2025-11-18,25.1,205.7,-1.2,-7.4,0,0,12642.0,59.0,5.0,118.4,5969.0,508750.0,4.51,5.57,9.9,56821.0,2025-11
Tamil Nadu,2025-11-19,22.5,328.3,1.13,47.8,0,0,12115.0,51.4,4.6,87.6,5461.0,514510.0,4.21,6.7,10.2,57496.0,2025-11
Tamil Nadu,2025-11-20,27.4,255.2,1.4,14.9,0,0,11045.0,45.7,4.9,115.8,4700.0,518598.0,4.19,5.06,11.1,54447.0,2025-11
Tamil Nadu,2025-11-21,21.4,219.1,2.8,-1.4,0,0,12780.0,40.3,4.8,133.3,5705.0,506489.0,3.79,6.43,8.4,66373.0,2025-11
Tamil Nadu,2025-11-22,21.9,315.7,-0.04,42.2,0,0,11907.0,46.1,5.0,110.4,5546.0,510626.0,4.32,6.91,8.6,70998.0,2025-11
Tamil Nadu,2025-11-23,21.7,307.9,3.28,38.6,0,0,12802.0,50.5,3.7,124.7,4716.0,512211.0,4.7,6.41,9.9,65776.0,2025-11
Tamil Nadu,2025-11-24,26.7,227.4,3.09,2.4,0,0,12684.0,53.6,3.7,118.8,4627.0,519625.0,4.56,5.99,10.1,63124.0,2025-11
Tamil Nadu,2025-11-25,26.2,191.5,-1.92,-13.8,0,0,10588.0,59.4,5.5,86.6,4720.0,506508.0,4.52,5.37,11.2,63811.0,2025-11
Tamil Nadu,2025-11-26,23.5,340.0,-1.65,53.1,0,0,12411.0,53.7,5.0,136.7,5831.0,525850.0,3.86,6.28,10.6,68312.0,2025-11
Tamil Nadu,2025-11-27,22.1,271.4,3.28,22.2,0,0,11249.0,57.5,3.6,107.4,4535.0,509113.0,4.08,6.8,10.6,69660.0,2025-11
Tamil Nadu,2025-11-28,24.4,332.7,3.62,49.8,0,0,10909.0,44.8,5.5,134.6,4916.0,513362.0,4.24,6.16,11.0,54811.0,2025-11
Tamil Nadu,2025-11-29,25.7,190.7,3.72,-14.2,0,0,10388.0,46.8,3.7,110.9,5665.0,518002.0,4.62,6.06,8.7,62849.0,2025-11
Tamil Nadu,2025-11-30,23.8,207.4,1.04,-6.6,0,0,12047.0,57.6,4.7,90.4,5861.0,514717.0,4.61,6.35,13.0,58570.0,2025-11
Tamil Nadu,2025-12-01,24.8,50.1,0.6,-77.5,0,10,10911.0,56.8,9.2,128.4,5060.0,525710.0,4.25,4.54,12.8,57398.0,2025-12
Tamil Nadu,2025-12-02,22.9,59.5,-1.65,-73.2,0,6,10685.0,44.0,6.7,85.0,4665.0,512900.0,4.18,6.31,10.0,71520.0,2025-12
Tamil Nadu,2025-12-03,24.9,59.8,2.15,-73.1,0,8,10796.0,52.4,7.4,90.9,4666.0,517791.0,3.84,6.77,8.8,56299.0,2025-12
Tamil Nadu,2025-12-04,23.7,75.1,-1.46,-66.2,0,10,12273.0,42.6,8.9,128.7,4025.0,525035.0,3.92,5.84,12.5,51478.0,2025-12
Tamil Nadu,2025-12-05,24.1,67.3,3.75,-69.7,0,10,13146.0,54.2,9.0,113.5,5242.0,508175.0,4.5,6.76,11.5,67155.0,2025-12
Tamil Nadu,2025-12-06,23.9,78.9,-1.69,-64.5,0,7,10345.0,58.0,8.6,96.7,5377.0,524742.0,4.51,5.58,8.5,70781.0,2025-12
Tamil Nadu,2025-12-07,24.3,77.1,3.52,-65.3,0,5,11766.0,60.0,7.7,87.5,5246.0,510637.0,4.65,6.33,9.6,68276.0,2025-12
Tamil Nadu,2025-12-08,23.8,71.2,1.1,-67.9,0,8,10576.0,55.5,8.1,114.6,5007.0,509616.0,4.66,6.18,11.5,71624.0,2025-12
Tamil Nadu,2025-12-09,23.9,76.7,2.53,-65.4,0,8,11351.0,47.5,6.9,136.5,5470.0,518938.0,3.8,5.24,11.4,45235.0,2025-12
Tamil Nadu,2025-12-10,20.9,78.5,0.48,-64.7,0,9,10333.0,45.6,8.7,119.4,5698.0,506201.0,4.0,4.79,9.3,51607.0,2025-12
Tamil Nadu,2025-12-11,25.9,62.9,0.16,-71.7,0,9,11460.0,41.6,7.2,132.4,4117.0,516833.0,4.2,6.12,10.3,68188.0,2025-12
Tamil Nadu,2025-12-12,19.8,78.4,-1.42,-64.7,0,6,10892.0,56.5,6.8,121.6,5540.0,517179.0,3.88,6.43,10.6,47782.0,2025-12
Tamil Nadu,2025-12-13,23.0,61.4,1.8,-72.3,0,5,12873.0,57.2,7.6,95.7,4818.0,506135.0,4.07,5.46,12.7,65110.0,2025-12
Tamil Nadu,2025-12-14,20.5,84.3,-0.51,-62.0,0,9,12671.0,52.2,7.1,112.3,4413.0,525956.0,3.95,6.52,10.0,55714.0,2025-12
Tamil Nadu,2025-12-15,22.1,80.6,-1.31,-63.7,0,5,10715.0,55.8,7.5,103.6,5097.0,515338.0,4.29,5.28,11.5,51863.0,2025-12
Tamil Nadu,2025-12-16,23.4,81.6,0.33,-63.3,0,5,12821.0,47.2,5.1,80.6,4329.0,514733.0,4.53,6.48,8.6,49298.0,2025-12
Tamil Nadu,2025-12-17,20.2,63.8,-1.07,-71.3,0,5,10826.0,52.3,5.3,134.1,4674.0,522181.0,4.39,6.74,8.2,61199.0,2025-12
Tamil Nadu,2025-12-18,23.5,69.5,-0.24,-68.7,0,9,11413.0,47.7,9.5,90.0,4994.0,508791.0,3.87,6.02,8.5,55651.0,2025-12
Tamil Nadu,2025-12-19,23.6,68.5,0.38,-69.2,0,6,10515.0,45.5,5.9,101.8,4825.0,515064.0,4.55,6.1,9.1,58699.0,2025-12
Tamil Nadu,2025-12-20,24.5,52.4,3.45,-76.4,0,9,10760.0,55.3,8.1,106.9,4067.0,521717.0,4.71,5.53,11.6,45987.0,2025-12
Tamil Nadu,2025-12-21,23.5,59.2,-1.08,-73.3,0,9,11059.0,42.2,9.7,131.0,5593.0,523678.0,4.4,5.31,12.3,67577.0,2025-12
Tamil Nadu,2025-12-22,25.8,61.4,3.28,-72.4,0,8,10597.0,53.3,7.8,123.9,5417.0,513675.0,4.58,4.99,11.8,74398.0,2025-12
Tamil Nadu,2025-12-23,24.0,63.8,1.47,-71.3,0,5,12843.0,51.6,7.9,132.0,4415.0,514332.0,4.59,4.53,12.7,73728.0,2025-12
Tamil Nadu,2025-12-24,22.7,73.4,1.9,-67.0,0,6,11360.0,49.1,8.0,138.9,4283.0,521404.0,4.04,4.74,8.5,63715.0,2025-12
Tamil Nadu,2025-12-25,21.5,71.5,-0.69,-67.8,0,10,10976.0,44.1,7.9,110.2,4166.0,515446.0,3.83,5.94,10.6,64032.0,2025-12
Tamil Nadu,2025-12-26,20.8,76.3,1.37,-65.6,0,8,11296.0,54.5,6.8,123.7,5479.0,522824.0,4.33,6.96,10.8,51017.0,2025-12
Tamil Nadu,2025-12-27,24.8,56.6,0.74,-74.5,0,9,10363.0,50.6,10.0,138.0,4291.0,522845.0,3.95,4.82,10.9,68867.0,2025-12
Tamil Nadu,2025-12-28,22.6,53.7,1.3,-75.8,0,10,11845.0,50.4,10.2,128.0,5565.0,516397.0,4.19,6.07,11.4,69956.0,2025-12
Tamil Nadu,2025-12-29,26.1,75.6,3.51,-66.0,0,6,11908.0,53.1,8.4,123.4,4125.0,520573.0,4.33,6.46,11.3,47068.0,2025-12
Tamil Nadu,2025-12-30,22.4,47.8,3.9,-78.5,0,5,12572.0,53.3,5.6,135.9,5332.0,523829.0,4.13,6.64,12.6,64861.0,2025-12
Tamil Nadu,2025-12-31,24.4,69.7,1.68,-68.6,0,8,11943.0,55.7,7.5,127.9,5196.0,508799.0,4.08,5.92,9.8,60365.0,2025-12
Telangana,2024-01-01,23.3,219.5,-3.65,139.4,0,0,8770.0,52.6,2.5,117.5,5131.0,300000.0,5.45,5.7,7.4,60000000.0,2024-01
Telangana,2024-01-31,23.5,217.9,-3.48,137.8,0,0,12465.0,54.3,7.6,107.8,4948.0,301460.0,6.67,5.94,10.8,60292053.0,2024-01
Telangana,2024-03-01,27.8,80.1,0.79,-12.6,0,0,12637.0,42.8,3.3,97.3,5711.0,302928.0,6.45,7.21,8.2,60585528.0,2024-03
Telangana,2024-03-31,30.1,0.0,3.08,-100.0,0,10,14223.0,61.2,7.9,101.8,5099.0,304402.0,6.36,7.48,7.8,60880431.0,2024-03
Telangana,2024-04-30,33.1,0.0,6.07,-100.0,0,10,4382.0,58.1,24.1,124.1,4930.0,305884.0,5.23,6.1,10.4,61176769.0,2024-04
Telangana,2024-05-30,34.4,80.4,7.4,-12.2,0,0,13649.0,58.0,5.0,71.1,3852.0,307373.0,5.06,6.19,9.9,61474550.0,2024-05
Telangana,2024-06-29,27.3,174.7,0.25,90.6,0,0,13348.0,52.5,1.3,97.0,4773.0,308869.0,6.09,5.93,9.4,61773781.0,2024-06
Telangana,2024-07-29,25.8,224.0,-1.24,144.4,0,0,19357.0,56.5,6.0,112.4,4431.0,310372.0,6.64,5.01,7.6,62074468.0,2024-07
Telangana,2024-08-28,27.0,137.8,0.04,50.3,0,0,18117.0,58.4,4.8,78.6,4223.0,311883.0,5.61,5.18,10.8,62376618.0,2024-08
Telangana,2024-09-27,25.2,0.0,-1.85,-100.0,0,10,17454.0,50.5,26.1,82.6,5563.0,313401.0,6.23,5.16,6.6,62680240.0,2024-09
Telangana,2024-10-27,24.3,0.0,-2.67,-100.0,0,10,9145.0,50.5,29.9,112.8,4836.0,314927.0,6.83,5.39,10.5,62985339.0,2024-10
Telangana,2024-11-26,22.5,112.9,-4.53,23.1,0,0,13448.0,54.2,3.4,100.8,4499.0,316460.0,6.89,4.8,8.0,63291923.0,2024-11
Telangana,2025-01-01,21.7,33.2,2.02,-68.1,0,10,4492.0,49.4,8.5,92.1,4470.0,307263.0,5.77,5.86,10.3,61452.0,2025-01
Telangana,2025-01-02,21.6,37.8,-0.11,-63.6,0,6,3977.0,53.6,6.7,91.3,5521.0,308232.0,6.04,6.93,10.1,50157.0,2025-01
Telangana,2025-01-03,22.7,36.2,3.06,-65.2,0,10,3829.0,52.0,8.7,116.4,4688.0,313956.0,6.48,4.88,11.9,62687.0,2025-01
Telangana,2025-01-04,22.6,32.3,0.4,-69.0,0,8,3343.0,49.0,9.2,108.5,5900.0,314118.0,5.93,4.71,12.8,65754.0,2025-01
Telangana,2025-01-05,22.9,33.0,0.49,-68.2,0,10,4256.0,40.2,8.4,137.4,4515.0,303804.0,5.88,4.61,10.9,59947.0,2025-01
Telangana,2025-01-06,20.2,38.8,2.33,-62.7,0,5,3814.0,45.4,7.4,111.6,5900.0,305814.0,6.27,6.97,9.2,55354.0,2025-01
Telangana,2025-01-07,18.6,27.8,-0.14,-73.2,0,10,4666.0,41.6,8.8,84.0,4131.0,314168.0,6.02,5.84,8.6,56089.0,2025-01
Telangana,2025-01-08,21.9,28.5,2.4,-72.6,0,7,3298.0,45.8,6.5,103.1,5173.0,310780.0,5.76,5.64,11.1,51182.0,2025-01
Telangana,2025-01-09,24.2,31.9,2.55,-69.3,0,8,4024.0,50.8,8.0,92.0,4359.0,303807.0,6.47,5.34,9.5,47094.0,2025-01
Telangana,2025-01-10,20.8,22.0,1.54,-78.8,0,5,4689.0,41.6,5.8,121.7,4235.0,311975.0,5.72,4.63,11.6,56272.0,2025-01
Telangana,2025-01-11,23.9,27.9,3.14,-73.1,0,6,3982.0,52.4,6.7,96.3,5362.0,304421.0,6.43,6.01,11.5,71414.0,2025-01
Telangana,2025-01-12,21.7,35.5,1.01,-65.9,0,7,3315.0,40.7,6.4,94.4,5893.0,310351.0,6.16,6.55,9.9,48189.0,2025-01
Telangana,2025-01-13,24.8,39.8,2.87,-61.7,0,8,3219.0,46.4,7.1,86.9,4000.0,311542.0,5.83,5.07,11.5,67597.0,2025-01
Telangana,2025-01-14,22.0,23.5,2.03,-77.4,0,10,3999.0,58.5,8.8,104.4,5569.0,314939.0,6.3,6.61,10.0,66903.0,2025-01
Telangana,2025-01-15,22.9,39.5,-1.66,-62.0,0,9,3546.0,55.5,7.9,99.7,4978.0,315548.0,6.03,5.01,9.5,61031.0,2025-01
Telangana,2025-01-16,23.4,30.1,-0.66,-71.0,0,10,3794.0,43.3,10.1,99.9,4787.0,309573.0,5.99,5.66,8.1,67950.0,2025-01
Telangana,2025-01-17,26.2,22.4,0.54,-78.4,0,10,4280.0,59.0,7.8,110.2,5705.0,314648.0,6.55,5.27,10.5,49497.0,2025-01
Telangana,2025-01-18,24.4,33.7,0.56,-67.6,0,5,4292.0,45.7,6.3,81.7,5929.0,304721.0,6.32,6.31,10.3,64177.0,2025-01
Telangana,2025-01-19,22.1,23.8,1.09,-77.1,0,9,4269.0,57.4,9.0,138.2,4205.0,308326.0,5.93,4.61,8.8,68462.0,2025-01
Telangana,2025-01-20,22.1,38.7,-0.3,-62.8,0,6,4072.0,54.6,7.3,81.2,4867.0,311977.0,6.1,6.87,12.7,73034.0,2025-01
Telangana,2025-01-21,22.5,34.2,1.66,-67.1,0,10,3669.0,51.0,10.3,132.1,4383.0,314803.0,6.05,6.83,12.5,74469.0,2025-01
Telangana,2025-01-22,22.8,40.4,3.1,-61.2,0,5,3738.0,40.6,6.6,82.2,4145.0,306496.0,6.18,5.49,10.1,63276.0,2025-01
Telangana,2025-01-23,21.7,35.7,-1.13,-65.7,0,9,3938.0,56.0,7.3,125.1,4427.0,307258.0,6.09,6.72,11.8,74826.0,2025-01
Telangana,2025-01-24,20.2,34.4,2.77,-66.9,0,9,3517.0,45.9,8.3,105.5,5717.0,307517.0,6.42,5.05,8.7,67217.0,2025-01
Telangana,2025-01-25,21.8,23.7,-0.53,-77.2,0,8,3426.0,45.5,7.0,114.4,4384.0,312243.0,6.62,5.17,9.3,62876.0,2025-01
Telangana,2025-01-26,22.7,39.6,1.14,-61.9,0,6,3827.0,52.1,6.9,89.6,5167.0,306294.0,6.61,5.54,9.2,74362.0,2025-01
Telangana,2025-01-27,22.2,38.9,1.28,-62.6,0,9,3948.0,57.7,7.3,106.8,5128.0,307872.0,5.65,5.19,11.8,72817.0,2025-01
Telangana,2025-01-28,22.6,35.0,0.93,-66.3,0,9,3316.0,55.4,7.1,106.6,4440.0,312441.0,5.69,5.02,12.1,57997.0,2025-01
Telangana,2025-01-29,23.5,33.3,-0.41,-68.0,0,5,3279.0,40.5,6.7,124.8,4804.0,303871.0,6.4,4.55,12.5,65769.0,2025-01
Telangana,2025-01-30,24.1,35.4,0.68,-65.9,0,10,3156.0,44.0,8.3,88.9,5521.0,314942.0,6.57,5.98,12.4,54150.0,2025-01
Telangana,2025-01-31,23.1,40.3,-1.4,-61.3,0,8,3676.0,45.8,9.1,94.8,4848.0,309427.0,6.24,5.26,8.2,50479.0,2025-01
Telangana,2025-02-01,21.6,30.2,-0.23,-70.9,0,10,4070.0,47.5,8.1,84.6,4697.0,315390.0,5.67,5.47,9.6,68647.0,2025-02
Telangana,2025-02-02,25.6,31.1,-1.09,-70.1,0,8,3338.0,40.0,7.5,85.9,5732.0,305350.0,5.84,6.75,12.1,57552.0,2025-02
Telangana,2025-02-03,22.3,30.9,-0.7,-70.3,0,10,4533.0,41.3,8.4,115.1,5856.0,314638.0,5.81,6.35,11.9,69366.0,2025-02
Telangana,2025-02-04,25.2,31.3,0.87,-69.9,0,10,4068.0,45.3,8.8,123.5,4057.0,307133.0,6.41,5.0,8.4,58046.0,2025-02
Telangana,2025-02-05,23.8,34.1,-0.81,-67.2,0,9,3517.0,46.9,8.7,81.5,4593.0,312204.0,6.51,5.71,8.4,71108.0,2025-02
Telangana,2025-02-06,23.7,27.8,-1.47,-73.2,0,5,3637.0,55.1,6.9,89.1,4960.0,310645.0,5.88,6.54,10.6,59353.0,2025-02
